lemmas	text	sentence_num	index_of_token_sent	tags
некоторый	Некоторым	2010Khudozhestvennaya_gimnastika.xml_47	2	content
медведь	медведь	2010Khudozhestvennaya_gimnastika.xml_47	3	content
на	на	2010Khudozhestvennaya_gimnastika.xml_47	4	content
ухо	ухо	2010Khudozhestvennaya_gimnastika.xml_47	5	content
наступить	наступил	2010Khudozhestvennaya_gimnastika.xml_47	6	content
,	,	2010Khudozhestvennaya_gimnastika.xml_47	7	content
но	но	2010Khudozhestvennaya_gimnastika.xml_47	8	content
это	это	2010Khudozhestvennaya_gimnastika.xml_47	9	content
судить	судить	2010Khudozhestvennaya_gimnastika.xml_47	10	content
они	им	2010Khudozhestvennaya_gimnastika.xml_47	11	content
не	не	2010Khudozhestvennaya_gimnastika.xml_47	12	content
мешать	мешает	2010Khudozhestvennaya_gimnastika.xml_47	13	content
""""	""""	2010Khudozhestvennaya_gimnastika.xml_47	14	content
,	,	2010Khudozhestvennaya_gimnastika.xml_47	15	None
-	-	2010Khudozhestvennaya_gimnastika.xml_47	16	None
говорить	говорит	2010Khudozhestvennaya_gimnastika.xml_47	17	cue
один	одна	2010Khudozhestvennaya_gimnastika.xml_47	18	source
из	из	2010Khudozhestvennaya_gimnastika.xml_47	19	source
экс-гимнастка	экс-гимнасток	2010Khudozhestvennaya_gimnastika.xml_47	20	source
.	.	2010Khudozhestvennaya_gimnastika.xml_47	21	None
-	-	2010Matematika_probok.xml_20	1	None
стиль	Стиль	2010Matematika_probok.xml_20	2	None
использование	использования	2010Matematika_probok.xml_20	3	None
тормоз	тормозов	2010Matematika_probok.xml_20	4	None
играть	играет	2010Matematika_probok.xml_20	5	None
в	в	2010Matematika_probok.xml_20	6	None
образование	образовании	2010Matematika_probok.xml_20	7	None
пробка	пробок	2010Matematika_probok.xml_20	8	None
колоссальный	колоссальную	2010Matematika_probok.xml_20	9	None
роль	роль	2010Matematika_probok.xml_20	10	None
:	:	2010Matematika_probok.xml_20	11	None
плавный	плавное	2010Matematika_probok.xml_20	12	None
торможение	торможение	2010Matematika_probok.xml_20	13	None
,	,	2010Matematika_probok.xml_20	14	None
выполнить	выполненное	2010Matematika_probok.xml_20	15	None
водитель	водителем	2010Matematika_probok.xml_20	16	None
,	,	2010Matematika_probok.xml_20	17	None
который	который	2010Matematika_probok.xml_20	18	None
заметить	заметил	2010Matematika_probok.xml_20	19	None
проблема	проблему	2010Matematika_probok.xml_20	20	None
загодя	загодя	2010Matematika_probok.xml_20	21	None
,	,	2010Matematika_probok.xml_20	22	None
позволять	позволяет	2010Matematika_probok.xml_20	23	None
транспортный	транспортному	2010Matematika_probok.xml_20	24	None
поток	потоку	2010Matematika_probok.xml_20	25	None
остаться	остаться	2010Matematika_probok.xml_20	26	None
плавный	плавным	2010Matematika_probok.xml_20	27	None
и	и	2010Matematika_probok.xml_20	28	None
непрерывный	непрерывным	2010Matematika_probok.xml_20	29	None
.	.	2010Matematika_probok.xml_20	30	None
по	По	2010Mozgi_naprokat.xml_98	1	cue
мнение	мнению	2010Mozgi_naprokat.xml_98	2	cue
Ирина	Ирины	2010Mozgi_naprokat.xml_98	3	source
,	,	2010Mozgi_naprokat.xml_98	4	None
государство	государство	2010Mozgi_naprokat.xml_98	5	None
еще	еще	2010Mozgi_naprokat.xml_98	6	None
не	не	2010Mozgi_naprokat.xml_98	7	None
скоро	скоро	2010Mozgi_naprokat.xml_98	8	None
всерьез	всерьез	2010Mozgi_naprokat.xml_98	9	None
добраться	доберется	2010Mozgi_naprokat.xml_98	10	None
до	до	2010Mozgi_naprokat.xml_98	11	None
рынок	рынка	2010Mozgi_naprokat.xml_98	12	None
,	,	2010Mozgi_naprokat.xml_98	13	None
на	на	2010Mozgi_naprokat.xml_98	14	None
который	котором	2010Mozgi_naprokat.xml_98	15	None
она	она	2010Mozgi_naprokat.xml_98	16	None
орудовать	орудует	2010Mozgi_naprokat.xml_98	17	None
:	:	2010Mozgi_naprokat.xml_98	18	cue
""""	""""	2010Mozgi_naprokat.xml_98	19	content
если	Если	2010Mozgi_naprokat.xml_98	20	content
уж	уж	2010Mozgi_naprokat.xml_98	21	content
с	с	2010Mozgi_naprokat.xml_98	22	content
порнография	порнографией	2010Mozgi_naprokat.xml_98	23	content
делать	сделать	2010Mozgi_naprokat.xml_98	24	content
ничто	ничего	2010Mozgi_naprokat.xml_98	25	content
не	не	2010Mozgi_naprokat.xml_98	26	content
мочь	могут	2010Mozgi_naprokat.xml_98	27	content
,	,	2010Mozgi_naprokat.xml_98	28	content
то	то	2010Mozgi_naprokat.xml_98	29	content
что	что	2010Mozgi_naprokat.xml_98	30	content
уж	уж	2010Mozgi_naprokat.xml_98	31	content
тут	тут	2010Mozgi_naprokat.xml_98	32	content
говорить	говорить	2010Mozgi_naprokat.xml_98	33	content
о	о	2010Mozgi_naprokat.xml_98	34	content
реферат	рефератах	2010Mozgi_naprokat.xml_98	35	content
с	с	2010Mozgi_naprokat.xml_98	36	content
курсовой	курсовыми	2010Mozgi_naprokat.xml_98	37	content
!	!	2010Mozgi_naprokat.xml_98	38	content
""""	""""	2010Mozgi_naprokat.xml_98	39	content
""""	""""	2010Nadpisi_iz_doliny_Inda.xml_49	1	content
теперь	Теперь	2010Nadpisi_iz_doliny_Inda.xml_49	2	content
мы	мы	2010Nadpisi_iz_doliny_Inda.xml_49	3	content
,	,	2010Nadpisi_iz_doliny_Inda.xml_49	4	content
пользоваться	пользуясь	2010Nadpisi_iz_doliny_Inda.xml_49	5	content
статистический	статистическими	2010Nadpisi_iz_doliny_Inda.xml_49	6	content
и	и	2010Nadpisi_iz_doliny_Inda.xml_49	7	content
компьютерный	компьютерными	2010Nadpisi_iz_doliny_Inda.xml_49	8	content
метод	методами	2010Nadpisi_iz_doliny_Inda.xml_49	9	content
,	,	2010Nadpisi_iz_doliny_Inda.xml_49	10	content
быть	будем	2010Nadpisi_iz_doliny_Inda.xml_49	11	content
изучать	изучать	2010Nadpisi_iz_doliny_Inda.xml_49	12	content
синтаксис	синтаксис	2010Nadpisi_iz_doliny_Inda.xml_49	13	content
и	и	2010Nadpisi_iz_doliny_Inda.xml_49	14	content
грамматический	грамматическую	2010Nadpisi_iz_doliny_Inda.xml_49	15	content
структура	структуру	2010Nadpisi_iz_doliny_Inda.xml_49	16	content
надпись	надписей	2010Nadpisi_iz_doliny_Inda.xml_49	17	content
из	из	2010Nadpisi_iz_doliny_Inda.xml_49	18	content
долина	долины	2010Nadpisi_iz_doliny_Inda.xml_49	19	content
Инд	Инда	2010Nadpisi_iz_doliny_Inda.xml_49	20	content
""""	""""	2010Nadpisi_iz_doliny_Inda.xml_49	21	content
,	,	2010Nadpisi_iz_doliny_Inda.xml_49	22	None
-	-	2010Nadpisi_iz_doliny_Inda.xml_49	23	None
говорить	говорит	2010Nadpisi_iz_doliny_Inda.xml_49	24	cue
Раджеш	Раджеш	2010Nadpisi_iz_doliny_Inda.xml_49	25	source
Рао	Рао	2010Nadpisi_iz_doliny_Inda.xml_49	26	source
.	.	2010Nadpisi_iz_doliny_Inda.xml_49	27	None
""""	""""	2010Paraolimpiitsy.xml_53	1	content
просто	Просто	2010Paraolimpiitsy.xml_53	2	content
хотеть	хотел	2010Paraolimpiitsy.xml_53	3	content
выглядеть	выглядеть	2010Paraolimpiitsy.xml_53	4	content
хорошо	хорошо	2010Paraolimpiitsy.xml_53	5	content
,	,	2010Paraolimpiitsy.xml_53	6	content
с	с	2010Paraolimpiitsy.xml_53	7	content
девушка	девушками	2010Paraolimpiitsy.xml_53	8	content
общаться	общаться	2010Paraolimpiitsy.xml_53	9	content
-	-	2010Paraolimpiitsy.xml_53	10	content
вот	вот	2010Paraolimpiitsy.xml_53	11	content
и	и	2010Paraolimpiitsy.xml_53	12	content
стать	стал	2010Paraolimpiitsy.xml_53	13	content
вес	вес	2010Paraolimpiitsy.xml_53	14	content
сгонять	сгонять	2010Paraolimpiitsy.xml_53	15	content
,	,	2010Paraolimpiitsy.xml_53	16	content
32	32	2010Paraolimpiitsy.xml_53	17	content
килограмм	кг	2010Paraolimpiitsy.xml_53	18	content
скинуть	скинул	2010Paraolimpiitsy.xml_53	19	content
,	,	2010Paraolimpiitsy.xml_53	20	content
рельеф	рельеф	2010Paraolimpiitsy.xml_53	21	content
появиться	появился	2010Paraolimpiitsy.xml_53	22	content
""""	""""	2010Paraolimpiitsy.xml_53	23	content
,	,	2010Paraolimpiitsy.xml_53	24	None
-	-	2010Paraolimpiitsy.xml_53	25	None
говорить	говорит	2010Paraolimpiitsy.xml_53	26	cue
Зарипов	Зарипов	2010Paraolimpiitsy.xml_53	27	source
.	.	2010Paraolimpiitsy.xml_53	28	None
как	Как	2010Paraolimpiitsy.xml_57	1	cue
он	он	2010Paraolimpiitsy.xml_57	2	source
говорить	говорит	2010Paraolimpiitsy.xml_57	3	cue
,	,	2010Paraolimpiitsy.xml_57	4	cue
""""	""""	2010Paraolimpiitsy.xml_57	5	content
четыре	четыре	2010Paraolimpiitsy.xml_57	6	content
раз	раза	2010Paraolimpiitsy.xml_57	7	content
стать	стал	2010Paraolimpiitsy.xml_57	8	content
чемпион	чемпионом	2010Paraolimpiitsy.xml_57	9	content
Башкирия	Башкирии	2010Paraolimpiitsy.xml_57	10	content
среди	среди	2010Paraolimpiitsy.xml_57	11	content
мужик	мужиков	2010Paraolimpiitsy.xml_57	12	content
""""	""""	2010Paraolimpiitsy.xml_57	13	content
.	.	2010Paraolimpiitsy.xml_57	14	None
""""	""""	2010Paraolimpiitsy.xml_76	1	content
говорить	Говорят	2010Paraolimpiitsy.xml_76	2	content
,	,	2010Paraolimpiitsy.xml_76	3	content
у	у	2010Paraolimpiitsy.xml_76	4	content
мы	нас	2010Paraolimpiitsy.xml_76	5	content
деньги	денег	2010Paraolimpiitsy.xml_76	6	content
на	на	2010Paraolimpiitsy.xml_76	7	content
нормальный	нормальных	2010Paraolimpiitsy.xml_76	8	content
нет	нет	2010Paraolimpiitsy.xml_76	9	content
,	,	2010Paraolimpiitsy.xml_76	10	content
а	а	2010Paraolimpiitsy.xml_76	11	content
вы	вы	2010Paraolimpiitsy.xml_76	12	content
тут	тут	2010Paraolimpiitsy.xml_76	13	content
с	со	2010Paraolimpiitsy.xml_76	14	content
свой	своими	2010Paraolimpiitsy.xml_76	15	content
дурак	дураками	2010Paraolimpiitsy.xml_76	16	content
лезть	лезете	2010Paraolimpiitsy.xml_76	17	content
""""	""""	2010Paraolimpiitsy.xml_76	18	content
,	,	2010Paraolimpiitsy.xml_76	19	None
-	-	2010Paraolimpiitsy.xml_76	20	None
рассказывать	рассказывает	2010Paraolimpiitsy.xml_76	21	cue
Ньюсвик	Newsweek	2010Paraolimpiitsy.xml_76	22	source
гендиректор	гендиректор	2010Paraolimpiitsy.xml_76	23	source
организация	организации	2010Paraolimpiitsy.xml_76	24	source
Валерий	Валерий	2010Paraolimpiitsy.xml_76	25	source
Антонов	Антонов	2010Paraolimpiitsy.xml_76	26	source
.	.	2010Paraolimpiitsy.xml_76	27	None
""""	""""	2010Rossiiskie_biznes-shkoly.xml_56	1	content
пусть	Пусть	2010Rossiiskie_biznes-shkoly.xml_56	2	content
""""	""""	2010Rossiiskie_biznes-shkoly.xml_56	3	content
Сколково	Сколково	2010Rossiiskie_biznes-shkoly.xml_56	4	content
""""	""""	2010Rossiiskie_biznes-shkoly.xml_56	5	content
с	с	2010Rossiiskie_biznes-shkoly.xml_56	6	content
их	их	2010Rossiiskie_biznes-shkoly.xml_56	7	content
миллион	миллионами	2010Rossiiskie_biznes-shkoly.xml_56	8	content
заниматься	занимается	2010Rossiiskie_biznes-shkoly.xml_56	9	content
эксперимент	экспериментами	2010Rossiiskie_biznes-shkoly.xml_56	10	content
,	,	2010Rossiiskie_biznes-shkoly.xml_56	11	content
а	а	2010Rossiiskie_biznes-shkoly.xml_56	12	content
у	у	2010Rossiiskie_biznes-shkoly.xml_56	13	content
мы	нас	2010Rossiiskie_biznes-shkoly.xml_56	14	content
такой	таких	2010Rossiiskie_biznes-shkoly.xml_56	15	content
возможность	возможностей	2010Rossiiskie_biznes-shkoly.xml_56	16	content
нет	нет	2010Rossiiskie_biznes-shkoly.xml_56	17	content
""""	""""	2010Rossiiskie_biznes-shkoly.xml_56	18	content
,	,	2010Rossiiskie_biznes-shkoly.xml_56	19	None
-	-	2010Rossiiskie_biznes-shkoly.xml_56	20	None
говорить	говорят	2010Rossiiskie_biznes-shkoly.xml_56	21	cue
некоторый	некоторые	2010Rossiiskie_biznes-shkoly.xml_56	22	source
декан	деканы	2010Rossiiskie_biznes-shkoly.xml_56	23	source
.	.	2010Rossiiskie_biznes-shkoly.xml_56	24	None
один	Один	2010Rossiiskie_biznes-shkoly.xml_81	1	source
из	из	2010Rossiiskie_biznes-shkoly.xml_81	2	source
ректор	ректоров	2010Rossiiskie_biznes-shkoly.xml_81	3	source
""""	""""	2010Rossiiskie_biznes-shkoly.xml_81	4	None
не	не	2010Rossiiskie_biznes-shkoly.xml_81	5	None
для	для	2010Rossiiskie_biznes-shkoly.xml_81	6	None
запись	записи	2010Rossiiskie_biznes-shkoly.xml_81	7	None
""""	""""	2010Rossiiskie_biznes-shkoly.xml_81	8	None
заявить	заявил	2010Rossiiskie_biznes-shkoly.xml_81	9	cue
:	:	2010Rossiiskie_biznes-shkoly.xml_81	10	cue
""""	""""	2010Rossiiskie_biznes-shkoly.xml_81	11	content
если	Если	2010Rossiiskie_biznes-shkoly.xml_81	12	content
исходить	исходить	2010Rossiiskie_biznes-shkoly.xml_81	13	content
из	из	2010Rossiiskie_biznes-shkoly.xml_81	14	content
экономический	экономической	2010Rossiiskie_biznes-shkoly.xml_81	15	content
выгода	выгоды	2010Rossiiskie_biznes-shkoly.xml_81	16	content
,	,	2010Rossiiskie_biznes-shkoly.xml_81	17	content
то	то	2010Rossiiskie_biznes-shkoly.xml_81	18	content
я	я	2010Rossiiskie_biznes-shkoly.xml_81	19	content
бы	бы	2010Rossiiskie_biznes-shkoly.xml_81	20	content
закрыть	закрыл	2010Rossiiskie_biznes-shkoly.xml_81	21	content
весь	все	2010Rossiiskie_biznes-shkoly.xml_81	22	content
программа	программы	2010Rossiiskie_biznes-shkoly.xml_81	23	content
кроме	кроме	2010Rossiiskie_biznes-shkoly.xml_81	24	content
бакалавриат	бакалавриата	2010Rossiiskie_biznes-shkoly.xml_81	25	content
""""	""""	2010Rossiiskie_biznes-shkoly.xml_81	26	content
.	.	2010Rossiiskie_biznes-shkoly.xml_81	27	None
Денис	Дениса	2010Russkii_dom.xml_26	1	None
тут	тут	2010Russkii_dom.xml_26	2	None
же	же	2010Russkii_dom.xml_26	3	None
хватать	хватает	2010Russkii_dom.xml_26	4	None
в	в	2010Russkii_dom.xml_26	5	None
охапка	охапку	2010Russkii_dom.xml_26	6	None
,	,	2010Russkii_dom.xml_26	7	None
как	как	2010Russkii_dom.xml_26	8	None
плюшевый	плюшевую	2010Russkii_dom.xml_26	9	None
игрушка	игрушку	2010Russkii_dom.xml_26	10	None
,	,	2010Russkii_dom.xml_26	11	None
какой-то	какая-то	2010Russkii_dom.xml_26	12	None
пышногрудый	пышногрудая	2010Russkii_dom.xml_26	13	None
канадка	канадка	2010Russkii_dom.xml_26	14	None
.	.	2010Russkii_dom.xml_26	15	None
""""	""""	2010Russkii_dom.xml_47	1	None
русский	Русский	2010Russkii_dom.xml_47	2	None
дом	дом	2010Russkii_dom.xml_47	3	None
""""	""""	2010Russkii_dom.xml_47	4	None
для	для	2010Russkii_dom.xml_47	5	None
он	него	2010Russkii_dom.xml_47	6	None
привычный	привычное	2010Russkii_dom.xml_47	7	None
выражение	выражение	2010Russkii_dom.xml_47	8	None
-	-	2010Russkii_dom.xml_47	9	None
он	его	2010Russkii_dom.xml_47	10	None
часто	часто	2010Russkii_dom.xml_47	11	None
видеть	видят	2010Russkii_dom.xml_47	12	None
в	в	2010Russkii_dom.xml_47	13	None
одноименный	одноименном	2010Russkii_dom.xml_47	14	None
ресторан	ресторане	2010Russkii_dom.xml_47	15	None
в	в	2010Russkii_dom.xml_47	16	None
Вашингтон	Вашингтоне	2010Russkii_dom.xml_47	17	None
после	после	2010Russkii_dom.xml_47	18	None
матч	матчей	2010Russkii_dom.xml_47	19	None
Washington	Washington	2010Russkii_dom.xml_47	20	None
Capitals	Capitals	2010Russkii_dom.xml_47	21	None
.	.	2010Russkii_dom.xml_47	22	None
сам	Самого	2010Russkii_dom.xml_55	1	None
Скобрев	Скобрева	2010Russkii_dom.xml_55	2	None
,	,	2010Russkii_dom.xml_55	3	None
правда	правда	2010Russkii_dom.xml_55	4	None
,	,	2010Russkii_dom.xml_55	5	None
задолго	задолго	2010Russkii_dom.xml_55	6	None
до	до	2010Russkii_dom.xml_55	7	None
концерт	концерта	2010Russkii_dom.xml_55	8	None
отправить	отправили	2010Russkii_dom.xml_55	9	None
обратно	обратно	2010Russkii_dom.xml_55	10	None
в	в	2010Russkii_dom.xml_55	11	None
олимпийский	Олимпийскую	2010Russkii_dom.xml_55	12	None
деревня	деревню	2010Russkii_dom.xml_55	13	None
-	-	2010Russkii_dom.xml_55	14	None
чтобы	чтобы	2010Russkii_dom.xml_55	15	None
не	не	2010Russkii_dom.xml_55	16	None
перегореть	перегорел	2010Russkii_dom.xml_55	17	None
перед	перед	2010Russkii_dom.xml_55	18	None
новый	новыми	2010Russkii_dom.xml_55	19	None
старт	стартами	2010Russkii_dom.xml_55	20	None
.	.	2010Russkii_dom.xml_55	21	None
через	Через	2010Russkii_dom.xml_85	1	None
несколько	несколько	2010Russkii_dom.xml_85	2	None
день	дней	2010Russkii_dom.xml_85	3	None
Евгений	Евгений	2010Russkii_dom.xml_85	4	None
