lemmas	text	sentence_num	index_of_token_sent	tags
.	.	mf920923-083-p2s2	15	None
majitel	Majitel	mf920924-050-p2s16B	1	None
stavební	stavební	mf920924-050-p2s16B	2	None
firma	firmy	mf920924-050-p2s16B	3	None
SSASO	SSASO	mf920924-050-p2s16B	4	None
Pavel	Pavel	mf920924-050-p2s16B	5	None
Sochor	Sochor	mf920924-050-p2s16B	6	None
být	je	mf920924-050-p2s16B	7	None
jiný	jiného	mf920924-050-p2s16B	8	None
názor	názoru	mf920924-050-p2s16B	9	None
:	:	mf920924-050-p2s16B	10	None
když	Když	mf920924-076-p4s9	1	None
také	také	mf920924-076-p4s9	2	None
on	on	mf920924-076-p4s9	3	source
tvrdit	tvrdil	mf920924-076-p4s9	4	cue
,	,	mf920924-076-p4s9	5	None
že	že	mf920924-076-p4s9	6	content
žádný	žádné	mf920924-076-p4s9	7	content
mít	nemá	mf920924-076-p4s9	8	content
,	,	mf920924-076-p4s9	9	None
bít	bili	mf920924-076-p4s9	10	None
on	ho	mf920924-076-p4s9	11	None
pěst	pěstmi	mf920924-076-p4s9	12	None
po	po	mf920924-076-p4s9	13	None
celý	celém	mf920924-076-p4s9	14	None
tělo	těle	mf920924-076-p4s9	15	None
.	.	mf920924-076-p4s9	16	None
a	A	mf920924-091-p3s6	1	None
podle	podle	mf920924-091-p3s6	2	None
dosavadní	dosavadních	mf920924-091-p3s6	3	None
zpráva	zpráv	mf920924-091-p3s6	4	None
z	z	mf920924-091-p3s6	5	None
tréninkový	tréninkových	mf920924-091-p3s6	6	None
tábor	táborů	mf920924-091-p3s6	7	None
se	si	mf920924-091-p3s6	8	None
chlapec	chlapci	mf920924-091-p3s6	9	None
z	ze	mf920924-091-p3s6	10	None
srdce	srdce	mf920924-091-p3s6	11	None
Evropa	Evropy	mf920924-091-p3s6	12	None
vést	nevedou	mf920924-091-p3s6	13	None
špatně	špatně	mf920924-091-p3s6	14	None
.	.	mf920924-091-p3s6	15	None
""""	""""	mf920924-091-p3s7	1	content
Josef	Josef	mf920924-091-p3s7	2	content
Beránek	Beránek	mf920924-091-p3s7	3	content
se	se	mf920924-091-p3s7	4	content
zatím	zatím	mf920924-091-p3s7	5	content
rýsovat	rýsuje	mf920924-091-p3s7	6	content
jako	jako	mf920924-091-p3s7	7	content
dobrý	nejlepší	mf920924-091-p3s7	8	content
hráč	hráč	mf920924-091-p3s7	9	content
v	v	mf920924-091-p3s7	10	content
tábor	táboře	mf920924-091-p3s7	11	content
,	,	mf920924-091-p3s7	12	content
""""	""""	mf920924-091-p3s7	13	content
tvrdit	tvrdí	mf920924-091-p3s7	14	cue
hlavní	hlavní	mf920924-091-p3s7	15	source
kouč	kouč	mf920924-091-p3s7	16	source
Edmonton	Edmonton	mf920924-091-p3s7	17	source
Oiler	Oilers	mf920924-091-p3s7	18	source
Ted	Ted	mf920924-091-p3s7	19	source
Green	Green	mf920924-091-p3s7	20	source
.	.	mf920924-091-p3s7	21	None
každý	Každý	mf920925-032-p2s3	1	None
investor	investor	mf920925-032-p2s3	2	None
,	,	mf920925-032-p2s3	3	None
který	který	mf920925-032-p2s3	4	None
být	bude	mf920925-032-p2s3	5	None
chtít	chtít	mf920925-032-p2s3	6	None
získat	získat	mf920925-032-p2s3	7	None
stavební	stavební	mf920925-032-p2s3	8	None
povolení	povolení	mf920925-032-p2s3	9	None
pro	pro	mf920925-032-p2s3	10	None
výstavba	výstavbu	mf920925-032-p2s3	11	None
v	v	mf920925-032-p2s3	12	None
centrum	centru	mf920925-032-p2s3	13	None
Praha	Prahy	mf920925-032-p2s3	14	None
,	,	mf920925-032-p2s3	15	None
být	bude	mf920925-032-p2s3	16	None
muset	muset	mf920925-032-p2s3	17	None
napříště	napříště	mf920925-032-p2s3	18	None
poskytnout	poskytnout	mf920925-032-p2s3	19	None
město	městu	mf920925-032-p2s3	20	None
peněžitý	peněžitý	mf920925-032-p2s3	21	None
dar	dar	mf920925-032-p2s3	22	None
za	za	mf920925-032-p2s3	23	None
každý	každé	mf920925-032-p2s3	24	None
parkovací	parkovací	mf920925-032-p2s3	25	None
stání	stání	mf920925-032-p2s3	26	None
,	,	mf920925-032-p2s3	27	None
který	které	mf920925-032-p2s3	28	None
jeho	jeho	mf920925-032-p2s3	29	None
stavba	stavba	mf920925-032-p2s3	30	None
podle	podle	mf920925-032-p2s3	31	None
příslušný	příslušné	mf920925-032-p2s3	32	None
norma	normy	mf920925-032-p2s3	33	None
vyvolat	vyvolá	mf920925-032-p2s3	34	None
.	.	mf920925-032-p2s3	35	None
následek	Následek	mf920925-050-p4s1	1	None
:	:	mf920925-050-p4s1	2	None
při	při	mf920925-050-p4s1	3	None
nominace	nominaci	mf920925-050-p4s1	4	None
být	bude	mf920925-050-p4s1	5	None
mít	mít	mf920925-050-p4s1	6	None
přednost	přednost	mf920925-050-p4s1	7	None
třebas	třebas	mf920925-050-p4s1	8	None
sedmý	sedmý	mf920925-050-p4s1	9	None
závodník	závodník	mf920925-050-p4s1	10	None
z	ze	mf920925-050-p4s1	11	None
Slovensko	Slovenska	mf920925-050-p4s1	12	None
před	před	mf920925-050-p4s1	13	None
dobrý	lepším	mf920925-050-p4s1	14	None
pátý	pátým	mf920925-050-p4s1	15	None
z	z	mf920925-050-p4s1	16	None
Čechy	Čech	mf920925-050-p4s1	17	None
.	.	mf920925-050-p4s1	18	None
telefonicky	Telefonicky	mf920925-061-p1s4	1	None
být	jsem	mf920925-061-p1s4	2	None
se	se	mf920925-061-p1s4	3	None
omluvit	omluvil	mf920925-061-p1s4	4	None
.	.	mf920925-061-p1s4	5	None
potvrdit	Potvrdil	mf920925-110-p5s1	1	cue
,	,	mf920925-110-p5s1	2	None
že	že	mf920925-110-p5s1	3	content
britský	britský	mf920925-110-p5s1	4	content
parlament	parlament	mf920925-110-p5s1	5	content
se	se	mf920925-110-p5s1	6	content
vrátit	nevrátí	mf920925-110-p5s1	7	content
k	k	mf920925-110-p5s1	8	content
projednání	projednání	mf920925-110-p5s1	9	content
maastrichtský	maastrichtské	mf920925-110-p5s1	10	content
smlouva	smlouvy	mf920925-110-p5s1	11	content
,	,	mf920925-110-p5s1	12	content
dokud	dokud	mf920925-110-p5s1	13	content
Dánsko	Dánsko	mf920925-110-p5s1	14	content
,	,	mf920925-110-p5s1	15	content
který	které	mf920925-110-p5s1	16	content
on	ji	mf920925-110-p5s1	17	content
v	v	mf920925-110-p5s1	18	content
červnový	červnovém	mf920925-110-p5s1	19	content
referendum	referendu	mf920925-110-p5s1	20	content
odmítnout	odmítlo	mf920925-110-p5s1	21	content
,	,	mf920925-110-p5s1	22	content
vyjasnit	nevyjasní	mf920925-110-p5s1	23	content
svůj	svůj	mf920925-110-p5s1	24	content
další	další	mf920925-110-p5s1	25	content
postup	postup	mf920925-110-p5s1	26	content
.	.	mf920925-110-p5s1	27	None
""""	""""	mf920925-113-p1s1	1	content
bát	Nebojím	mf920925-113-p1s1	2	content
se	se	mf920925-113-p1s1	3	content
nikdo	nikoho	mf920925-113-p1s1	4	content
,	,	mf920925-113-p1s1	5	content
ani	ani	mf920925-113-p1s1	6	content
politik	politiků	mf920925-113-p1s1	7	content
,	,	mf920925-113-p1s1	8	content
""""	""""	mf920925-113-p1s1	9	content
říkat	říká	mf920925-113-p1s1	10	cue
fotbalový	fotbalový	mf920925-113-p1s1	11	source
král	král	mf920925-113-p1s1	12	source
Pelé	Pelé	mf920925-113-p1s1	13	source
(	(	mf920925-113-p1s1	14	None
strana	str	mf920925-113-p1s1	15	None
.	.	mf920925-113-p1s1	16	None
9	9	mf920925-113-p1s1	17	None
)	)	mf920925-113-p1s1	18	None
při	Při	mf930709-013-p2s5	1	None
spor	sporu	mf930709-013-p2s5	2	None
o	o	mf930709-013-p2s5	3	None
odvolání	odvolání	mf930709-013-p2s5	4	None
""""	""""	mf930709-013-p2s5	5	content
dojít	nedošlo	mf930709-013-p2s5	6	content
k	ke	mf930709-013-p2s5	7	content
kompromis	kompromisu	mf930709-013-p2s5	8	content
""""	""""	mf930709-013-p2s5	9	content
,	,	mf930709-013-p2s5	10	cue
uvést	uvedl	mf930709-013-p2s5	11	cue
Bohumil	Bohumil	mf930709-013-p2s5	12	source
Vrabec	Vrabec	mf930709-013-p2s5	13	source
.	.	mf930709-013-p2s5	14	None
""""	""""	mf930709-061-p2s15	1	content
muset	Musím	mf930709-061-p2s15	2	content
se	se	mf930709-061-p2s15	3	content
starat	starat	mf930709-061-p2s15	4	content
i	i	mf930709-061-p2s15	5	content
o	o	mf930709-061-p2s15	6	content
celý	celou	mf930709-061-p2s15	7	content
budova	budovu	mf930709-061-p2s15	8	content
v	ve	mf930709-061-p2s15	9	content
velký	Velkých	mf930709-061-p2s15	10	content
Heraltice	Heralticích	mf930709-061-p2s15	11	content
přesto	přesto	mf930709-061-p2s15	12	content
,	,	mf930709-061-p2s15	13	content
že	že	mf930709-061-p2s15	14	content
tam	tam	mf930709-061-p2s15	15	content
být	jsou	mf930709-061-p2s15	16	content
kromě	kromě	mf930709-061-p2s15	17	content
ordinace	ordinace	mf930709-061-p2s15	18	content
i	i	mf930709-061-p2s15	19	content
pošta	pošta	mf930709-061-p2s15	20	content
,	,	mf930709-061-p2s15	21	content
telefonní	telefonní	mf930709-061-p2s15	22	content
ústředna	ústředna	mf930709-061-p2s15	23	content
a	a	mf930709-061-p2s15	24	content
byt	byt	mf930709-061-p2s15	25	content
,	,	mf930709-061-p2s15	26	content
""""	""""	mf930709-061-p2s15	27	content
říkat	říká	mf930709-061-p2s15	28	cue
Gejza	Gejza	mf930709-061-p2s15	29	source
Scziranka	Scziranka	mf930709-061-p2s15	30	source
.	.	mf930709-061-p2s15	31	None
v	V	mf930709-077-p2s1B	1	None
září	září	mf930709-077-p2s1B	2	None
začít	začnou	mf930709-077-p2s1B	3	None
souběžně	souběžně	mf930709-077-p2s1B	4	None
dva	dva	mf930709-077-p2s1B	5	None
šachový	šachové	mf930709-077-p2s1B	6	None
zápas	zápasy	mf930709-077-p2s1B	7	None
,	,	mf930709-077-p2s1B	8	None
jejichž	jejichž	mf930709-077-p2s1B	9	None
vítěz	vítězové	mf930709-077-p2s1B	10	None
se	si	mf930709-077-p2s1B	11	None
být	budou	mf930709-077-p2s1B	12	None
přisuzovat	přisuzovat	mf930709-077-p2s1B	13	None
koruna	korunu	mf930709-077-p2s1B	14	None
šachový	šachového	mf930709-077-p2s1B	15	None
král	krále	mf930709-077-p2s1B	16	None
.	.	mf930709-077-p2s1B	17	None
""""	""""	mf930709-087-p2s5	1	content
Lukáš	Lukáš	mf930709-087-p2s5	2	content
škrtnout	škrtl	mf930709-087-p2s5	3	content
pádlo	pádlem	mf930709-087-p2s5	4	content
o	o	mf930709-087-p2s5	5	content
kámen	kámen	mf930709-087-p2s5	6	content
a	a	mf930709-087-p2s5	7	content
ztratit	ztratil	mf930709-087-p2s5	8	content
rovnováha	rovnováhu	mf930709-087-p2s5	9	content
,	,	mf930709-087-p2s5	10	content
""""	""""	mf930709-087-p2s5	11	content
říci	řekl	mf930709-087-p2s5	12	cue
trenér	trenér	mf930709-087-p2s5	13	source
Miroslav	Miroslav	mf930709-087-p2s5	14	source
Nedvěd	Nedvěd	mf930709-087-p2s5	15	source
.	.	mf930709-087-p2s5	16	None
i	I	mf930709-140-p11s1	1	None
v	v	mf930709-140-p11s1	2	None
kanadský	kanadských	mf930709-140-p11s1	3	None
město	městech	mf930709-140-p11s1	4	None
být	jsou	mf930709-140-p11s1	5	None
místo	místa	mf930709-140-p11s1	6	None
,	,	mf930709-140-p11s1	7	None
kam	kam	mf930709-140-p11s1	8	None
se	se	mf930709-140-p11s1	9	None
po	po	mf930709-140-p11s1	10	None
setmění	setmění	mf930709-140-p11s1	11	None
člověk	člověk	mf930709-140-p11s1	12	None
obdařený	obdařený	mf930709-140-p11s1	13	None
normální	normální	mf930709-140-p11s1	14	None
dávka	dávkou	mf930709-140-p11s1	15	None
pud	pudu	mf930709-140-p11s1	16	None
sebezáchova	sebezáchovy	mf930709-140-p11s1	17	None
vypravit	nevypraví	mf930709-140-p11s1	18	None
,	,	mf930709-140-p11s1	19	None
a	a	mf930709-140-p11s1	20	None
být	je	mf930709-140-p11s1	21	None
dobře	dobře	mf930709-140-p11s1	22	None
se	si	mf930709-140-p11s1	23	None
on	je	mf930709-140-p11s1	24	None
zjistit	zjistit	mf930709-140-p11s1	25	None
dotaz	dotazem	mf930709-140-p11s1	26	None
v	v	mf930709-140-p11s1	27	None
informační	informačních	mf930709-140-p11s1	28	None
kancelář	kancelářích	mf930709-140-p11s1	29	None
či	či	mf930709-140-p11s1	30	None
u	u	mf930709-140-p11s1	31	None
majitel	majitele	mf930709-140-p11s1	32	None
ubytovací	ubytovacího	mf930709-140-p11s1	33	None
zařízení	zařízení	mf930709-140-p11s1	34	None
.	.	mf930709-140-p11s1	35	None
USA	USA	mf930709-148-p1s7	1	None
podle	podle	mf930709-148-p1s7	2	None
agentura	agentury	mf930709-148-p1s7	3	None
Reuter	Reuter	mf930709-148-p1s7	4	None
otevřeně	otevřeně	mf930709-148-p1s7	5	None
podporovat	podporují	mf930709-148-p1s7	6	None
stálý	stálé	mf930709-148-p1s7	7	None
členství	členství	mf930709-148-p1s7	8	None
Německo	Německa	mf930709-148-p1s7	9	None
a	a	mf930709-148-p1s7	10	None
Japonsko	Japonska	mf930709-148-p1s7	11	None
v	v	mf930709-148-p1s7	12	None
rada	Radě	mf930709-148-p1s7	13	None
bezpečnost	bezpečnosti	mf930709-148-p1s7	14	None
,	,	mf930709-148-p1s7	15	None
zatímco	zatímco	mf930709-148-p1s7	16	None
Brit	Britové	mf930709-148-p1s7	17	None
a	a	mf930709-148-p1s7	18	None
Francouz	Francouzi	mf930709-148-p1s7	19	None
projevovat	projevují	mf930709-148-p1s7	20	None
málo	méně	mf930709-148-p1s7	21	None
nadšení	nadšení	mf930709-148-p1s7	22	None
.	.	mf930709-148-p1s7	23	None
""""	""""	mf930713-055-p3s6	1	content
na	Na	mf930713-055-p3s6	2	content
řada	řadě	mf930713-055-p3s6	3	content
ten	těch	mf930713-055-p3s6	4	content
,	,	mf930713-055-p3s6	5	content
který	kteří	mf930713-055-p3s6	6	content
udělat	udělali	mf930713-055-p3s6	7	content
ústupek	ústupky	mf930713-055-p3s6	8	content
,	,	mf930713-055-p3s6	9	content
se	se	mf930713-055-p3s6	10	content
ten	to	mf930713-055-p3s6	11	content
pozdě	později	mf930713-055-p3s6	12	content
projevit	projevilo	mf930713-055-p3s6	13	content
v	v	mf930713-055-p3s6	14	content
celý	celém	mf930713-055-p3s6	15	content
dílo	díle	mf930713-055-p3s6	16	content
,	,	mf930713-055-p3s6	17	content
""""	""""	mf930713-055-p3s6	18	content
říci	řekl	mf930713-055-p3s6	19	cue
autor	autor	mf930713-055-p3s6	20	source
na	na	mf930713-055-p3s6	21	None
vernisáž	vernisáži	mf930713-055-p3s6	22	None
.	.	mf930713-055-p3s6	23	None
""""	""""	mf930713-069-p3s1	1	content
do	Do	mf930713-069-p3s1	2	content
tento	této	mf930713-069-p3s1	3	content
chvíle	chvíle	mf930713-069-p3s1	4	content
vědět	nevím	mf930713-069-p3s1	5	content
hodně	víc	mf930713-069-p3s1	6	content
,	,	mf930713-069-p3s1	7	content
než	než	mf930713-069-p3s1	8	content
být	jsem	mf930713-069-p3s1	9	content
se	se	mf930713-069-p3s1	10	content
dozvědět	dozvěděl	mf930713-069-p3s1	11	content
z	ze	mf930713-069-p3s1	12	content
sdělovací	sdělovacích	mf930713-069-p3s1	13	content
prostředek	prostředků	mf930713-069-p3s1	14	content
a	a	mf930713-069-p3s1	15	content
soukromý	soukromými	mf930713-069-p3s1	16	content
konzultace	konzultacemi	mf930713-069-p3s1	17	content
,	,	mf930713-069-p3s1	18	content
""""	""""	mf930713-069-p3s1	19	content
uvést	uvedl	mf930713-069-p3s1	20	cue
ministr	ministr	mf930713-069-p3s1	21	source
Dlouhý	Dlouhý	mf930713-069-p3s1	22	source
,	,	mf930713-069-p3s1	23	None
který	který	mf930713-069-p3s1	24	None
být	je	mf930713-069-p3s1	25	None
také	také	mf930713-069-p3s1	26	None
předseda	předsedou	mf930713-069-p3s1	27	None
rada	Rady	mf930713-069-p3s1	28	None
celní	celní	mf930713-069-p3s1	29	None
unie	unie	mf930713-069-p3s1	30	None
existující	existující	mf930713-069-p3s1	31	None
mezi	mezi	mf930713-069-p3s1	32	None
ČR	ČR	mf930713-069-p3s1	33	None
a	a	mf930713-069-p3s1	34	None
SR	SR	mf930713-069-p3s1	35	None
.	.	mf930713-069-p3s1	36	None
nad	Nad	mf930713-092-p2s9	1	None
rozšířený	rozšířenou	mf930713-092-p2s9	2	None
fáma	fámou	mf930713-092-p2s9	3	None
,	,	mf930713-092-p2s9	4	None
že	že	mf930713-092-p2s9	5	None
v	v	mf930713-092-p2s9	6	None
srpen	srpnu	mf930713-092-p2s9	7	None
mít	mají	mf930713-092-p2s9	8	None
být	být	mf930713-092-p2s9	9	None
tropický	tropická	mf930713-092-p2s9	10	None
vedro	vedra	mf930713-092-p2s9	11	None
nad	nad	mf930713-092-p2s9	12	None
40	40	mf930713-092-p2s9	13	None
stupeň	stupňů	mf930713-092-p2s9	14	None
Celsius	Celsia	mf930713-092-p2s9	15	None
,	,	mf930713-092-p2s9	16	None
meteorolog	meteorolog	mf930713-092-p2s9	17	None
pouze	pouze	mf930713-092-p2s9	18	None
kroutit	kroutí	mf930713-092-p2s9	19	None
hlava	hlavou	mf930713-092-p2s9	20	None
.	.	mf930713-092-p2s9	21	None
převzít	Převzít	mf930713-123-p2s3	1	None
být	by	mf930713-123-p2s3	2	None
mít	měla	mf930713-123-p2s3	3	None
většina	většinu	mf930713-123-p2s3	4	None
povinnost	povinností	mf930713-123-p2s3	5	None
bývalý	bývalé	mf930713-123-p2s3	6	None
sovětský	sovětské	mf930713-123-p2s3	7	None
Vněšekonombank	Vněšekonombank	mf930713-123-p2s3	8	None
,	,	mf930713-123-p2s3	9	None
jejíž	jejíž	mf930713-123-p2s3	10	None
činnost	činnost	mf930713-123-p2s3	11	None
být	byla	mf930713-123-p2s3	12	None
omezený	omezena	mf930713-123-p2s3	13	None
na	na	mf930713-123-p2s3	14	None
obsluha	obsluhu	mf930713-123-p2s3	15	None
ruský	ruského	mf930713-123-p2s3	16	None
zahraniční	zahraničního	mf930713-123-p2s3	17	None
a	a	mf930713-123-p2s3	18	None
domácí	domácího	mf930713-123-p2s3	19	None
dluh	dluhu	mf930713-123-p2s3	20	None
.	.	mf930713-123-p2s3	21	None
jeho	Jeho	mf930713-161-p2s3	1	None
prodejna	prodejna	mf930713-161-p2s3	2	None
stát	stojí	mf930713-161-p2s3	3	None
několik	několik	mf930713-161-p2s3	4	None
desítka	desítek	mf930713-161-p2s3	5	None
metr	metrů	mf930713-161-p2s3	6	None
od	od	mf930713-161-p2s3	7	None
stolek	stolku	mf930713-161-p2s3	8	None
Petr	Petra	mf930713-161-p2s3	9	None
Kos	Kose	mf930713-161-p2s3	10	None
.	.	mf930713-161-p2s3	11	None
vzpomínat	Vzpomínám	vesm9211-003-p2s1A	1	None
tady	tu	vesm9211-003-p2s1A	2	None
na	na	vesm9211-003-p2s1A	3	None
akademik	akademika	vesm9211-003-p2s1A	4	source
Kurz	Kurze	vesm9211-003-p2s1A	5	source
,	,	vesm9211-003-p2s1A	6	None
který	který	vesm9211-003-p2s1A	7	None
v	v	vesm9211-003-p2s1A	8	None
publikace	publikacích	vesm9211-003-p2s1A	9	None
svůj	svých	vesm9211-003-p2s1A	10	None
žák	žáků	vesm9211-003-p2s1A	11	None
tento	tuto	vesm9211-003-p2s1A	12	None
ohavný	ohavnou	vesm9211-003-p2s1A	13	None
vazba	vazbu	vesm9211-003-p2s1A	14	None
kompromisně	nekompromisně	vesm9211-003-p2s1A	15	None
stíhat	stíhal	vesm9211-003-p2s1A	16	None
a	a	vesm9211-003-p2s1A	17	None
říkávat	říkával	vesm9211-003-p2s1A	18	cue
:	:	vesm9211-003-p2s1A	19	cue
""""	""""	vesm9211-003-p2s1A	20	content
proč	proč	vesm9211-003-p2s1A	21	content
mít	mám	vesm9211-003-p2s1A	22	content
říkat	říkat	vesm9211-003-p2s1A	23	content
,	,	vesm9211-003-p2s1A	24	content
že	že	vesm9211-003-p2s1A	25	content
se	se	vesm9211-003-p2s1A	26	content
Jeníček	Jeníček	vesm9211-003-p2s1A	27	content
počůrat	počůral	vesm9211-003-p2s1A	28	content
,	,	vesm9211-003-p2s1A	29	content
když	když	vesm9211-003-p2s1A	30	content
být	bude	vesm9211-003-p2s1A	31	content
dobře	lépe	vesm9211-003-p2s1A	32	content
znít	znít	vesm9211-003-p2s1A	33	content
,	,	vesm9211-003-p2s1A	34	content
že	že	vesm9211-003-p2s1A	35	content
'	'	vesm9211-003-p2s1A	36	content
dojít	došlo	vesm9211-003-p2s1A	37	content
k	k	vesm9211-003-p2s1A	38	content
počůrání	počůrání	vesm9211-003-p2s1A	39	content
Jeníček	Jeníčka	vesm9211-003-p2s1A	40	content
'	'	vesm9211-003-p2s1A	41	content
.	.	vesm9211-003-p2s1A	42	content
""""	""""	vesm9211-003-p2s1A	43	content
kritik	Kritici	vesm9211-007-p5s4	1	source
říkat	říkají	vesm9211-007-p5s4	2	cue
,	,	vesm9211-007-p5s4	3	None
že	že	vesm9211-007-p5s4	4	content
být	je	vesm9211-007-p5s4	5	content
dokonce	dokonce	vesm9211-007-p5s4	6	content
velký	větším	vesm9211-007-p5s4	7	content
nebezpečí	nebezpečím	vesm9211-007-p5s4	8	content
vyhlídka	vyhlídka	vesm9211-007-p5s4	9	content
,	,	vesm9211-007-p5s4	10	content
že	že	vesm9211-007-p5s4	11	content
pokud	pokud	vesm9211-007-p5s4	12	content
být	nebudou	vesm9211-007-p5s4	13	content
všechen	všichni	vesm9211-007-p5s4	14	content
občan	občané	vesm9211-007-p5s4	15	content
vědecky	vědecky	vesm9211-007-p5s4	16	content
gramotný	gramotní	vesm9211-007-p5s4	17	content
,	,	vesm9211-007-p5s4	18	content
být	nebudou	vesm9211-007-p5s4	19	content
schopný	schopni	vesm9211-007-p5s4	20	content
se	se	vesm9211-007-p5s4	21	content
inteligentně	inteligentně	vesm9211-007-p5s4	22	content
účastnit	účastnit	vesm9211-007-p5s4	23	content
na	na	vesm9211-007-p5s4	24	content
technický	technické	vesm9211-007-p5s4	25	content
společnost	společnosti	vesm9211-007-p5s4	26	content
a	a	vesm9211-007-p5s4	27	content
být	nebudou	vesm9211-007-p5s4	28	content
schopný	schopni	vesm9211-007-p5s4	29	content
kompetentně	kompetentně	vesm9211-007-p5s4	30	content
vykonávat	vykonávat	vesm9211-007-p5s4	31	content
práce	práci	vesm9211-007-p5s4	32	content
.	.	vesm9211-007-p5s4	33	None
oznámit	Oznámilo	vesm9211-018-p2s2	1	cue
,	,	vesm9211-018-p2s2	2	None
že	že	vesm9211-018-p2s2	3	content
v	v	vesm9211-018-p2s2	4	content
tento	tomto	vesm9211-018-p2s2	5	content
rok	roce	vesm9211-018-p2s2	6	content
omezit	omezilo	vesm9211-018-p2s2	7	content
zamořování	zamořování	vesm9211-018-p2s2	8	content
ovzduší	ovzduší	vesm9211-018-p2s2	9	content
v	ve	vesm9211-018-p2s2	10	content
všechen	všech	vesm9211-018-p2s2	11	content
složka	složkách	vesm9211-018-p2s2	12	content
.	.	vesm9211-018-p2s2	13	None
a	A	vesm9211-023-p48s4	1	None
bůh	Bůh	vesm9211-023-p48s4	2	source
on	jim	vesm9211-023-p48s4	3	None
požehnat	požehnal	vesm9211-023-p48s4	4	None
a	a	vesm9211-023-p48s4	5	None
říci	řekl	vesm9211-023-p48s4	6	cue
on	jim	vesm9211-023-p48s4	7	None
:	:	vesm9211-023-p48s4	8	None
plodit	Ploďte	vesm9211-023-p48s4	9	content
a	a	vesm9211-023-p48s4	10	content
množit	množte	vesm9211-023-p48s4	11	content
se	se	vesm9211-023-p48s4	12	content
a	a	vesm9211-023-p48s4	13	content
naplnit	naplňte	vesm9211-023-p48s4	14	content
země	zemi	vesm9211-023-p48s4	15	content
.	.	vesm9211-023-p48s4	16	None
Carcinogenesis	Carcinogenesis	vesm9212-022-p3s2	1	None
,	,	vesm9212-022-p3s2	2	None
10	10	vesm9212-022-p3s2	3	None
,	,	vesm9212-022-p3s2	4	None
2161	2161	vesm9212-022-p3s2	5	None
-	-	vesm9212-022-p3s2	6	None
4	4	vesm9212-022-p3s2	7	None
.	.	vesm9212-022-p3s2	8	None
na	Na	vesm9212-032-p8s16	1	None
ten	tom	vesm9212-032-p8s16	2	None
nic	nic	vesm9212-032-p8s16	3	None
měnit	nemění	vesm9212-032-p8s16	4	None
ten	ten	vesm9212-032-p8s16	5	None
fakt	fakt	vesm9212-032-p8s16	6	None
,	,	vesm9212-032-p8s16	7	None
že	že	vesm9212-032-p8s16	8	None
ten	to	vesm9212-032-p8s16	9	None
být	byly	vesm9212-032-p8s16	10	None
původně	původně	vesm9212-032-p8s16	11	None
pojem	pojmy	vesm9212-032-p8s16	12	None
psychiatrický	psychiatrické	vesm9212-032-p8s16	13	None
.	.	vesm9212-032-p8s16	14	None
nikoliv	nikoliv	vesm9212-041-p12s4	1	None
tedy	tedy	vesm9212-041-p12s4	2	None
způsob	způsobem	vesm9212-041-p12s4	3	None
matematika	matematiky	vesm9212-041-p12s4	4	None
,	,	vesm9212-041-p12s4	5	None
nýbrž	nýbrž	vesm9212-041-p12s4	6	None
způsob	způsobem	vesm9212-041-p12s4	7	None
přirozený	přirozeného	vesm9212-041-p12s4	8	None
myšlení	myšlení	vesm9212-041-p12s4	9	None
.	.	vesm9212-041-p12s4	10	None
rektor	rektor	vesm9212-042-p3s1	1	None
trnavský	Trnavské	vesm9212-042-p3s1	2	None
univerzita	univerzity	vesm9212-042-p3s1	3	None
tvořit	Tvoří	vesm9301-025-p44s3	1	None
on	jej	vesm9301-025-p44s3	2	None
tisícovka	tisícovka	vesm9301-025-p44s3	3	None
pevný	pevných	vesm9301-025-p44s3	4	None
i	i	vesm9301-025-p44s3	5	None
pohyblivý	pohyblivých	vesm9301-025-p44s3	6	None
anténa	antén	vesm9301-025-p44s3	7	None
rozmístěný	rozmístěných	vesm9301-025-p44s3	8	None
v	ve	vesm9301-025-p44s3	9	None
tvar	tvaru	vesm9301-025-p44s3	10	None
písmeno	písmene	vesm9301-025-p44s3	11	None
t	T	vesm9301-025-p44s3	12	None
.	.	vesm9301-025-p44s3	13	None
detailně	Detailně	vesm9301-034-p14s7	1	None
vedený	vedené	vesm9301-034-p14s7	2	None
archeologický	archeologické	vesm9301-034-p14s7	3	None
výzkum	výzkumy	vesm9301-034-p14s7	4	None
s	s	vesm9301-034-p14s7	5	None
prostorový	prostorovým	vesm9301-034-p14s7	6	None
zaměřování	zaměřováním	vesm9301-034-p14s7	7	None
všechen	všech	vesm9301-034-p14s7	8	None
zlomek	zlomků	vesm9301-034-p14s7	9	None
keramika	keramiky	vesm9301-034-p14s7	10	None
dokládat	dokládají	vesm9301-034-p14s7	11	None
rozptyl	rozptyl	vesm9301-034-p14s7	12	None
střep	střepů	vesm9301-034-p14s7	13	None
z	z	vesm9301-034-p14s7	14	None
jeden	jedné	vesm9301-034-p14s7	15	None
nádoba	nádoby	vesm9301-034-p14s7	16	None
i	i	vesm9301-034-p14s7	17	None
na	na	vesm9301-034-p14s7	18	None
vzdálenost	vzdálenosti	vesm9301-034-p14s7	19	None
několik	několika	vesm9301-034-p14s7	20	None
metr	metrů	vesm9301-034-p14s7	21	None
,	,	vesm9301-034-p14s7	22	None
jeho	jejich	vesm9301-034-p14s7	23	None
nasypání	nasypání	vesm9301-034-p14s7	24	None
podél	podél	vesm9301-034-p14s7	25	None
